term_str,n,pos_max,pos_group,df,dfidf
championing,1,VBG,VB,1,8.321928094887362
coffees,1,NN,NN,1,8.321928094887362
spikes,1,NNS,NN,1,8.321928094887362
overcloud,1,IN,IN,1,8.321928094887362
discolour,1,VB,VB,1,8.321928094887362
relater,1,NN,NN,1,8.321928094887362
bigoted,1,VBN,VB,1,8.321928094887362
steadying,1,VBG,VB,1,8.321928094887362
breathings,1,NNS,NN,1,8.321928094887362
asinine,1,NN,NN,1,8.321928094887362
outstript,1,VBN,VB,1,8.321928094887362
eulogy,1,NN,NN,1,8.321928094887362
wonderer,1,NN,NN,1,8.321928094887362
towrs,1,NN,NN,1,8.321928094887362
inglorious,1,JJ,JJ,1,8.321928094887362
chastise,1,VB,VB,1,8.321928094887362
combats,1,NN,NN,1,8.321928094887362
leper,1,NN,NN,1,8.321928094887362
tacitus,1,NNP,NN,1,8.321928094887362
ignoratio,1,NN,NN,1,8.321928094887362
contaminated,1,VBN,VB,1,8.321928094887362
shuns,1,VB,VB,1,8.321928094887362
quarterage,1,NN,NN,1,8.321928094887362
thereon,1,NNS,NN,1,8.321928094887362
displeases,1,NNS,NN,1,8.321928094887362
checquerd,1,NN,NN,1,8.321928094887362
veild,1,VBZ,VB,1,8.321928094887362
touchd,1,NN,NN,1,8.321928094887362
causa,1,NN,NN,1,8.321928094887362
wakefield,1,NNP,NN,1,8.321928094887362
undescribable,1,JJ,JJ,1,8.321928094887362
florins,1,NNS,NN,1,8.321928094887362
recruiting,1,NN,NN,1,8.321928094887362
strayd,1,VBD,VB,1,8.321928094887362
sophistic,1,JJ,JJ,1,8.321928094887362
fetter,1,NN,NN,1,8.321928094887362
belgravia,1,NNP,NN,1,8.321928094887362
cerinthe,1,NN,NN,1,8.321928094887362
liburnum,1,NN,NN,1,8.321928094887362
monarchies,1,NNS,NN,1,8.321928094887362
clod,1,NN,NN,1,8.321928094887362
linkd,1,VBN,VB,1,8.321928094887362
angelica,1,NNP,NN,1,8.321928094887362
equilibrium,1,NN,NN,1,8.321928094887362
scull,1,NN,NN,1,8.321928094887362
judgement,1,NN,NN,1,8.321928094887362
unrelaxed,1,JJ,JJ,1,8.321928094887362
hurricane,1,NN,NN,1,8.321928094887362
sleepst,1,NN,NN,1,8.321928094887362
ingredients,1,NNS,NN,1,8.321928094887362
entrapped,1,VBN,VB,1,8.321928094887362
depredating,1,VBG,VB,1,8.321928094887362
chamfort,1,NNP,NN,1,8.321928094887362
emancipated,1,VBD,VB,1,8.321928094887362
misadventure,1,NN,NN,1,8.321928094887362
restoratives,1,JJ,JJ,1,8.321928094887362
sears,1,VBZ,VB,1,8.321928094887362
uncontroulable,1,JJ,JJ,1,8.321928094887362
agness,1,NNP,NN,1,8.321928094887362
chimera,1,NN,NN,1,8.321928094887362
scouted,1,VBD,VB,1,8.321928094887362
martyr,1,NN,NN,1,8.321928094887362
microscope,1,NN,NN,1,8.321928094887362
passeth,1,VBZ,VB,1,8.321928094887362
meaningly,1,RB,RB,1,8.321928094887362
restrict,1,JJ,JJ,1,8.321928094887362
crucible,1,NN,NN,1,8.321928094887362
reliant,1,NN,NN,1,8.321928094887362
mimic,1,VBP,VB,1,8.321928094887362
controuls,1,NNS,NN,1,8.321928094887362
votaress,1,NN,NN,1,8.321928094887362
votary,1,NN,NN,1,8.321928094887362
assigning,1,VBG,VB,1,8.321928094887362
vernal,1,JJ,JJ,1,8.321928094887362
divination,1,NN,NN,1,8.321928094887362
fouled,1,VBN,VB,1,8.321928094887362
incoming,1,NN,NN,1,8.321928094887362
transmuted,1,VBN,VB,1,8.321928094887362
chalice,1,NN,NN,1,8.321928094887362
phonographs,1,NN,NN,1,8.321928094887362
xii,1,NN,NN,1,8.321928094887362
romish,1,NNP,NN,1,8.321928094887362
prerogative,1,NN,NN,1,8.321928094887362
slav,1,NNP,NN,1,8.321928094887362
protectingly,1,NN,NN,1,8.321928094887362
mockingly,1,JJ,JJ,1,8.321928094887362
countermining,1,VBG,VB,1,8.321928094887362
bequeathing,1,VBG,VB,1,8.321928094887362
retrod,1,VBN,VB,1,8.321928094887362
noviciation,1,NN,NN,1,8.321928094887362
dissipations,1,NNS,NN,1,8.321928094887362
icelander,1,NNP,NN,1,8.321928094887362
empoisoned,1,VBN,VB,1,8.321928094887362
suffocate,1,NN,NN,1,8.321928094887362
unimpassioned,1,JJ,JJ,1,8.321928094887362
estranged,1,VBN,VB,1,8.321928094887362
berserker,1,NN,NN,1,8.321928094887362
chernosese,1,NNP,NN,1,8.321928094887362
chimeras,1,NNS,NN,1,8.321928094887362
pretences,1,NNS,NN,1,8.321928094887362
relaxing,1,NN,NN,1,8.321928094887362
discoverers,1,NN,NN,1,8.321928094887362
soonest,1,NN,NN,1,8.321928094887362
cleanse,1,VB,VB,1,8.321928094887362
oppositions,1,NNS,NN,1,8.321928094887362
teachers,1,NNS,NN,1,8.321928094887362
reprehended,1,VBD,VB,1,8.321928094887362
metals,1,NNS,NN,1,8.321928094887362
etymology,1,NN,NN,1,8.321928094887362
gagg,1,VB,VB,1,8.321928094887362
felled,1,VBN,VB,1,8.321928094887362
thomass,1,NNP,NN,1,8.321928094887362
analysing,1,VBG,VB,1,8.321928094887362
causation,1,NN,NN,1,8.321928094887362
barbarians,1,NN,NN,1,8.321928094887362
preciously,1,RB,RB,1,8.321928094887362
exemplified,1,VBN,VB,1,8.321928094887362
warningly,1,NN,NN,1,8.321928094887362
truism,1,NN,NN,1,8.321928094887362
trowsers,1,NNS,NN,1,8.321928094887362
reverses,1,NN,NN,1,8.321928094887362
mechanics,1,NN,NN,1,8.321928094887362
swoln,1,NN,NN,1,8.321928094887362
keg,1,NN,NN,1,8.321928094887362
barcelona,1,NNP,NN,1,8.321928094887362
izards,1,NN,NN,1,8.321928094887362
postures,1,NNS,NN,1,8.321928094887362
frowningly,1,RB,RB,1,8.321928094887362
declivities,1,NNS,NN,1,8.321928094887362
unattainable,1,JJ,JJ,1,8.321928094887362
complexity,1,NN,NN,1,8.321928094887362
impracticability,1,NN,NN,1,8.321928094887362
daunts,1,VBZ,VB,1,8.321928094887362
auction,1,NN,NN,1,8.321928094887362
contraband,1,NN,NN,1,8.321928094887362
auctioneer,1,NN,NN,1,8.321928094887362
vulgarised,1,VBN,VB,1,8.321928094887362
horsebacking,1,NN,NN,1,8.321928094887362
precipitating,1,VBG,VB,1,8.321928094887362
ruinous,1,JJ,JJ,1,8.321928094887362
facile,1,JJ,JJ,1,8.321928094887362
twining,1,VBG,VB,1,8.321928094887362
smuggling,1,VBG,VB,1,8.321928094887362
cambuscan,1,NNP,NN,1,8.321928094887362
enounced,1,VBD,VB,1,8.321928094887362
grappling,1,VBG,VB,1,8.321928094887362
promptings,1,NNS,NN,1,8.321928094887362
necromancy,1,NN,NN,1,8.321928094887362
tribulation,1,NN,NN,1,8.321928094887362
illusive,1,JJ,JJ,1,8.321928094887362
darkening,1,VBG,VB,1,8.321928094887362
insurrection,1,NN,NN,1,8.321928094887362
plaintiveness,1,NN,NN,1,8.321928094887362
gregoire,1,NNP,NN,1,8.321928094887362
yesternights,1,NN,NN,1,8.321928094887362
teachings,1,NNS,NN,1,8.321928094887362
nimbleness,1,NN,NN,1,8.321928094887362
foretelling,1,VBG,VB,1,8.321928094887362
melicant,1,NNP,NN,1,8.321928094887362
pied,1,NNP,NN,1,8.321928094887362
classifications,1,NNS,NN,1,8.321928094887362
swam,1,NN,NN,1,8.321928094887362
threatenings,1,NN,NN,1,8.321928094887362
instructor,1,NN,NN,1,8.321928094887362
experimentalist,1,NN,NN,1,8.321928094887362
quibbling,1,NN,NN,1,8.321928094887362
machines,1,NN,NN,1,8.321928094887362
derange,1,VB,VB,1,8.321928094887362
smuggler,1,NN,NN,1,8.321928094887362
dogmatism,1,NN,NN,1,8.321928094887362
comb,1,NN,NN,1,8.321928094887362
arminus,1,NNP,NN,1,8.321928094887362
moistening,1,VBG,VB,1,8.321928094887362
grandchildren,1,NN,NN,1,8.321928094887362
henriette,1,NNP,NN,1,8.321928094887362
thirsting,1,VBG,VB,1,8.321928094887362
eyd,1,NN,NN,1,8.321928094887362
teapots,1,NN,NN,1,8.321928094887362
disembark,1,VB,VB,1,8.321928094887362
halloos,1,NN,NN,1,8.321928094887362
adequately,1,VB,VB,1,8.321928094887362
americanism,1,NNP,NN,1,8.321928094887362
admonished,1,VBD,VB,1,8.321928094887362
loured,1,VBN,VB,1,8.321928094887362
boatmen,1,NNS,NN,1,8.321928094887362
ephemeral,1,NN,NN,1,8.321928094887362
billingtons,1,NNP,NN,1,8.321928094887362
imprint,1,VBP,VB,1,8.321928094887362
aude,1,NNP,NN,1,8.321928094887362
diversify,1,VBZ,VB,1,8.321928094887362
soh,1,NNS,NN,1,8.321928094887362
crackle,1,NN,NN,1,8.321928094887362
waterfalls,1,NNS,NN,1,8.321928094887362
coved,1,VBD,VB,1,8.321928094887362
pélissier,1,NNP,NN,1,8.321928094887362
adorning,1,VBG,VB,1,8.321928094887362
regretless,1,NN,NN,1,8.321928094887362
collating,1,VBG,VB,1,8.321928094887362
frenchmen,1,NNP,NN,1,8.321928094887362
invoices,1,NNS,NN,1,8.321928094887362
aiguilles,1,NN,NN,1,8.321928094887362
sophie,1,NNP,NN,1,8.321928094887362
andes,1,NNP,NN,1,8.321928094887362
dôme,1,NN,NN,1,8.321928094887362
facto,1,NN,NN,1,8.321928094887362
retrievable,1,JJ,JJ,1,8.321928094887362
repudiate,1,NN,NN,1,8.321928094887362
estranging,1,VBG,VB,1,8.321928094887362
afflictingly,1,RB,RB,1,8.321928094887362
degenerated,1,VBN,VB,1,8.321928094887362
mis,1,VBN,VB,1,8.321928094887362
tinkle,1,NN,NN,1,8.321928094887362
capstan,1,NN,NN,1,8.321928094887362
subjecting,1,VBG,VB,1,8.321928094887362
initiated,1,VBN,VB,1,8.321928094887362
rachet,1,NN,NN,1,8.321928094887362
tarnish,1,VB,VB,1,8.321928094887362
diversions,1,NNS,NN,1,8.321928094887362
overloaded,1,VBD,VB,1,8.321928094887362
supplement,1,VB,VB,1,8.321928094887362
teaming,1,NN,NN,1,8.321928094887362
voiceless,1,JJ,JJ,1,8.321928094887362
solo,1,NN,NN,1,8.321928094887362
mirrored,1,VBN,VB,1,8.321928094887362
xiv,1,NN,NN,1,8.321928094887362
entente,1,NN,NN,1,8.321928094887362
deprives,1,VBZ,VB,1,8.321928094887362
finite,1,JJ,JJ,1,8.321928094887362
augmenting,1,VBG,VB,1,8.321928094887362
telephoned,1,VBN,VB,1,8.321928094887362
tird,1,VBD,VB,1,8.321928094887362
decks,1,NNS,NN,1,8.321928094887362
ristics,1,NNPS,NN,1,8.321928094887362
nectar,1,NN,NN,1,8.321928094887362
justines,1,NNP,NN,1,8.321928094887362
thrive,1,NN,NN,1,8.321928094887362
mutability,1,VB,VB,1,8.321928094887362
mouldered,1,VBN,VB,1,8.321928094887362
consignee,1,NN,NN,1,8.321928094887362
startles,1,NNS,NN,1,8.321928094887362
depicturing,1,VBG,VB,1,8.321928094887362
mosaic,1,NN,NN,1,8.321928094887362
pilasters,1,NN,NN,1,8.321928094887362
dissoluble,1,JJ,JJ,1,8.321928094887362
citywards,1,NN,NN,1,8.321928094887362
symbolic,1,NN,NN,1,8.321928094887362
eglantine,1,VB,VB,1,8.321928094887362
clematis,1,NNP,NN,1,8.321928094887362
defame,1,VB,VB,1,8.321928094887362
owest,1,JJS,JJ,1,8.321928094887362
drivest,1,JJS,JJ,1,8.321928094887362
misdeed,1,NN,NN,1,8.321928094887362
consciously,1,RB,RB,1,8.321928094887362
emancipate,1,VB,VB,1,8.321928094887362
environment,1,NN,NN,1,8.321928094887362
corruptions,1,NNS,NN,1,8.321928094887362
finance,1,NN,NN,1,8.321928094887362
vitiate,1,VB,VB,1,8.321928094887362
implores,1,VBZ,VB,1,8.321928094887362
corrode,1,VBP,VB,1,8.321928094887362
scourge,1,NN,NN,1,8.321928094887362
beauveau,1,NNP,NN,1,8.321928094887362
impervious,1,JJ,JJ,1,8.321928094887362
pollutes,1,VBZ,VB,1,8.321928094887362
enlivening,1,JJ,JJ,1,8.321928094887362
acorn,1,JJ,JJ,1,8.321928094887362
wandring,1,VBG,VB,1,8.321928094887362
lighthearted,1,JJ,JJ,1,8.321928094887362
lullaby,1,NN,NN,1,8.321928094887362
teems,1,NNS,NN,1,8.321928094887362
chide,1,VBP,VB,1,8.321928094887362
honied,1,VBD,VB,1,8.321928094887362
arveiron,1,NNP,NN,1,8.321928094887362
thymes,1,NN,NN,1,8.321928094887362
geologic,1,NN,NN,1,8.321928094887362
jasmine,1,NN,NN,1,8.321928094887362
fissures,1,NNS,NN,1,8.321928094887362
brawling,1,NN,NN,1,8.321928094887362
littleness,1,NN,NN,1,8.321928094887362
peeps,1,VBZ,VB,1,8.321928094887362
tranquillised,1,VBD,VB,1,8.321928094887362
volcanoes,1,JJ,JJ,1,8.321928094887362
assemblance,1,NN,NN,1,8.321928094887362
congregated,1,VBD,VB,1,8.321928094887362
bowery,1,NN,NN,1,8.321928094887362
gases,1,NNS,NN,1,8.321928094887362
vivify,1,VB,VB,1,8.321928094887362
inspiriting,1,NN,NN,1,8.321928094887362
acacia,1,NN,NN,1,8.321928094887362
solemnising,1,VBG,VB,1,8.321928094887362
perpendicularity,1,NN,NN,1,8.321928094887362
checquered,1,JJ,JJ,1,8.321928094887362
interwoven,1,NN,NN,1,8.321928094887362
transversely,1,RB,RB,1,8.321928094887362
excommunication,1,NN,NN,1,8.321928094887362
depravities,1,NN,NN,1,8.321928094887362
easiness,1,NN,NN,1,8.321928094887362
undoings,1,JJ,JJ,1,8.321928094887362
hospitalities,1,VB,VB,1,8.321928094887362
skims,1,VBZ,VB,1,8.321928094887362
thort,1,VBP,VB,1,8.321928094887362
bretagne,1,NNP,NN,1,8.321928094887362
cike,1,NN,NN,1,8.321928094887362
troubadors,1,NNS,NN,1,8.321928094887362
crusaders,1,NN,NN,1,8.321928094887362
jerusalem,1,NNP,NN,1,8.321928094887362
armaments,1,NNS,NN,1,8.321928094887362
festering,1,NN,NN,1,8.321928094887362
marvels,1,NNS,NN,1,8.321928094887362
incomer,1,NN,NN,1,8.321928094887362
utters,1,NNS,NN,1,8.321928094887362
panther,1,RB,RB,1,8.321928094887362
converting,1,VBG,VB,1,8.321928094887362
urtin,1,CD,CD,1,8.321928094887362
alphonse,1,NN,NN,1,8.321928094887362
unhuman,1,JJ,JJ,1,8.321928094887362
resound,1,VBD,VB,1,8.321928094887362
sophas,1,NN,NN,1,8.321928094887362
terminates,1,VBZ,VB,1,8.321928094887362
trenchant,1,NN,NN,1,8.321928094887362
slep,1,VBN,VB,1,8.321928094887362
shorne,1,VBN,VB,1,8.321928094887362
rite,1,NN,NN,1,8.321928094887362
sways,1,NN,NN,1,8.321928094887362
dissemble,1,JJ,JJ,1,8.321928094887362
unsocial,1,JJ,JJ,1,8.321928094887362
postmans,1,NN,NN,1,8.321928094887362
strew,1,VBD,VB,1,8.321928094887362
thereto,1,NN,NN,1,8.321928094887362
sanskrit,1,NNP,NN,1,8.321928094887362
orientalists,1,NN,NN,1,8.321928094887362
brunne,1,NNP,NN,1,8.321928094887362
statesman,1,NN,NN,1,8.321928094887362
weltering,1,NN,NN,1,8.321928094887362
reprimand,1,VB,VB,1,8.321928094887362
dialects,1,NN,NN,1,8.321928094887362
alchemist,1,NN,NN,1,8.321928094887362
tidying,1,VBG,VB,1,8.321928094887362
consumes,1,VBZ,VB,1,8.321928094887362
furtherer,1,NN,NN,1,8.321928094887362
heroical,1,JJ,JJ,1,8.321928094887362
sideboards,1,NN,NN,1,8.321928094887362
transcript,1,NN,NN,1,8.321928094887362
improves,1,VBZ,VB,1,8.321928094887362
dilatoriness,1,NN,NN,1,8.321928094887362
perambulations,1,NNS,NN,1,8.321928094887362
crusades,1,NN,NN,1,8.321928094887362
festina,1,NNS,NN,1,8.321928094887362
befel,1,JJ,JJ,1,8.321928094887362
arabians,1,NNP,NN,1,8.321928094887362
lente,1,NN,NN,1,8.321928094887362
dulling,1,VBG,VB,1,8.321928094887362
harps,1,JJ,JJ,1,8.321928094887362
detrimentally,1,RB,RB,1,8.321928094887362
salubrious,1,JJ,JJ,1,8.321928094887362
experimentally,1,NN,NN,1,8.321928094887362
cabriolet,1,NN,NN,1,8.321928094887362
bowry,1,NN,NN,1,8.321928094887362
slicked,1,VBN,VB,1,8.321928094887362
ungratitude,1,NN,NN,1,8.321928094887362
obscurer,1,JJ,JJ,1,8.321928094887362
treasured,1,VBN,VB,1,8.321928094887362
acquittal,1,NN,NN,1,8.321928094887362
allaying,1,NN,NN,1,8.321928094887362
aggravation,1,NN,NN,1,8.321928094887362
characterised,1,VBD,VB,1,8.321928094887362
reefwards,1,NNS,NN,1,8.321928094887362
snubbed,1,VBD,VB,1,8.321928094887362
marchionesss,1,NNP,NN,1,8.321928094887362
exculpated,1,VBN,VB,1,8.321928094887362
execrated,1,VBN,VB,1,8.321928094887362
pelmanism,1,NNP,NN,1,8.321928094887362
operators,1,NN,NN,1,8.321928094887362
fretful,1,JJ,JJ,1,8.321928094887362
oblongs,1,NN,NN,1,8.321928094887362
guiltlessness,1,NN,NN,1,8.321928094887362
chêne,1,NNP,NN,1,8.321928094887362
overweigh,1,VB,VB,1,8.321928094887362
coif,1,NN,NN,1,8.321928094887362
ousted,1,VBD,VB,1,8.321928094887362
dreaminess,1,NN,NN,1,8.321928094887362
ballots,1,NNS,NN,1,8.321928094887362
depredations,1,NNS,NN,1,8.321928094887362
interpreting,1,VBG,VB,1,8.321928094887362
juliet,1,NNP,NN,1,8.321928094887362
romeo,1,NNP,NN,1,8.321928094887362
paucity,1,NN,NN,1,8.321928094887362
swims,1,VBZ,VB,1,8.321928094887362
completes,1,NNS,NN,1,8.321928094887362
desolating,1,VBG,VB,1,8.321928094887362
palatial,1,JJ,JJ,1,8.321928094887362
lausanne,1,NNP,NN,1,8.321928094887362
cower,1,NN,NN,1,8.321928094887362
temperd,1,JJ,JJ,1,8.321928094887362
slumberd,1,VBP,VB,1,8.321928094887362
sinuous,1,JJ,JJ,1,8.321928094887362
prisond,1,JJ,JJ,1,8.321928094887362
plaining,1,VBG,VB,1,8.321928094887362
ting,1,NN,NN,1,8.321928094887362
prognosticate,1,VB,VB,1,8.321928094887362
feverd,1,NN,NN,1,8.321928094887362
sence,1,NN,NN,1,8.321928094887362
prophesied,1,VBD,VB,1,8.321928094887362
secheron,1,NNP,NN,1,8.321928094887362
unselfishness,1,NN,NN,1,8.321928094887362
blyme,1,NN,NN,1,8.321928094887362
rummiest,1,NN,NN,1,8.321928094887362
juras,1,NNP,NN,1,8.321928094887362
prolongs,1,NNS,NN,1,8.321928094887362
perfunctory,1,NN,NN,1,8.321928094887362
pitchy,1,JJ,JJ,1,8.321928094887362
copêt,1,NNP,NN,1,8.321928094887362
worser,1,NN,NN,1,8.321928094887362
môle,1,NNP,NN,1,8.321928094887362
lopped,1,VBN,VB,1,8.321928094887362
shrivelling,1,VBG,VB,1,8.321928094887362
carnage,1,NN,NN,1,8.321928094887362
knuckles,1,NNS,NN,1,8.321928094887362
superstitiously,1,RB,RB,1,8.321928094887362
dishonourably,1,NN,NN,1,8.321928094887362
terry,1,NNP,NN,1,8.321928094887362
winifred,1,NNP,NN,1,8.321928094887362
tuas,1,NN,NN,1,8.321928094887362
tranquillise,1,VB,VB,1,8.321928094887362
exculpate,1,VB,VB,1,8.321928094887362
bettered,1,VBN,VB,1,8.321928094887362
abate,1,NN,NN,1,8.321928094887362
niche,1,NN,NN,1,8.321928094887362
inuring,1,VBG,VB,1,8.321928094887362
manus,1,NN,NN,1,8.321928094887362
mundane,1,NNS,NN,1,8.321928094887362
dray,1,NN,NN,1,8.321928094887362
feller,1,NN,NN,1,8.321928094887362
whaler,1,NN,NN,1,8.321928094887362
shadder,1,NN,NN,1,8.321928094887362
enticement,1,NN,NN,1,8.321928094887362
fluctuate,1,NN,NN,1,8.321928094887362
piously,1,RB,RB,1,8.321928094887362
aired,1,RB,RB,1,8.321928094887362
crushable,1,JJ,JJ,1,8.321928094887362
puffin,1,NN,NN,1,8.321928094887362
breakable,1,JJ,JJ,1,8.321928094887362
josephs,1,NNP,NN,1,8.321928094887362
tauntingly,1,RB,RB,1,8.321928094887362
blowin,1,NN,NN,1,8.321928094887362
sledges,1,NN,NN,1,8.321928094887362
stagecoach,1,NN,NN,1,8.321928094887362
inveteracy,1,NN,NN,1,8.321928094887362
overshoot,1,JJ,JJ,1,8.321928094887362
forerunners,1,NNS,NN,1,8.321928094887362
domine,1,NNP,NN,1,8.321928094887362
windpipes,1,NNS,NN,1,8.321928094887362
cam,1,VBP,VB,1,8.321928094887362
eard,1,CD,CD,1,8.321928094887362
anywheres,1,VB,VB,1,8.321928094887362
arbitrator,1,NN,NN,1,8.321928094887362
dec,1,NNP,NN,1,8.321928094887362
braces,1,VBZ,VB,1,8.321928094887362
depity,1,NN,NN,1,8.321928094887362
foretaste,1,NN,NN,1,8.321928094887362
convivial,1,JJ,JJ,1,8.321928094887362
yellowed,1,VBN,VB,1,8.321928094887362
phonetic,1,JJ,JJ,1,8.321928094887362
webs,1,NN,NN,1,8.321928094887362
deputys,1,NN,NN,1,8.321928094887362
hobnails,1,NNS,NN,1,8.321928094887362
diffusing,1,VBG,VB,1,8.321928094887362
assize,1,NN,NN,1,8.321928094887362
storage,1,NN,NN,1,8.321928094887362
opacity,1,NN,NN,1,8.321928094887362
surlier,1,JJR,JJ,1,8.321928094887362
forgits,1,VBP,VB,1,8.321928094887362
palpably,1,RB,RB,1,8.321928094887362
somethink,1,NN,NN,1,8.321928094887362
entitle,1,VB,VB,1,8.321928094887362
dustiness,1,NN,NN,1,8.321928094887362
incroach,1,NN,NN,1,8.321928094887362
embarks,1,VBZ,VB,1,8.321928094887362
tooked,1,VBD,VB,1,8.321928094887362
magnet,1,NN,NN,1,8.321928094887362
demure,1,NN,NN,1,8.321928094887362
sorting,1,VBG,VB,1,8.321928094887362
dunno,1,NN,NN,1,8.321928094887362
considerateness,1,NN,NN,1,8.321928094887362
clayfield,1,NN,NN,1,8.321928094887362
avin,1,'','',1,8.321928094887362
adultery,1,NN,NN,1,8.321928094887362
albatross,1,NN,NN,1,8.321928094887362
demonstrative,1,JJ,JJ,1,8.321928094887362
intertwined,1,VBN,VB,1,8.321928094887362
pathways,1,NNS,NN,1,8.321928094887362
unvisited,1,JJ,JJ,1,8.321928094887362
unresolved,1,JJ,JJ,1,8.321928094887362
interrogations,1,NN,NN,1,8.321928094887362
vassal,1,NN,NN,1,8.321928094887362
ploughman,1,NN,NN,1,8.321928094887362
merchantman,1,NN,NN,1,8.321928094887362
renovating,1,VBG,VB,1,8.321928094887362
savoured,1,VBD,VB,1,8.321928094887362
shillins,1,JJS,JJ,1,8.321928094887362
whisperings,1,NNS,NN,1,8.321928094887362
rw,1,NN,NN,1,8.321928094887362
telescopes,1,NNS,NN,1,8.321928094887362
cussin,1,NN,NN,1,8.321928094887362
affiance,1,NN,NN,1,8.321928094887362
unqualified,1,JJ,JJ,1,8.321928094887362
contumacy,1,NN,NN,1,8.321928094887362
denote,1,VB,VB,1,8.321928094887362
givers,1,NN,NN,1,8.321928094887362
caradoc,1,NNP,NN,1,8.321928094887362
capitulated,1,VBN,VB,1,8.321928094887362
pitifully,1,IN,IN,1,8.321928094887362
styless,1,NNP,NN,1,8.321928094887362
unriddle,1,VB,VB,1,8.321928094887362
madge,1,NNP,NN,1,8.321928094887362
interrogatories,1,NN,NN,1,8.321928094887362
framing,1,VBG,VB,1,8.321928094887362
indexy,1,JJ,JJ,1,8.321928094887362
remit,1,VBP,VB,1,8.321928094887362
packets,1,NNS,NN,1,8.321928094887362
jeopardy,1,NN,NN,1,8.321928094887362
amend,1,VB,VB,1,8.321928094887362
illiterate,1,JJ,JJ,1,8.321928094887362
familiarized,1,VBN,VB,1,8.321928094887362
nothink,1,JJ,JJ,1,8.321928094887362
tye,1,NN,NN,1,8.321928094887362
schoolboys,1,NNS,NN,1,8.321928094887362
unallied,1,VBD,VB,1,8.321928094887362
dross,1,NN,NN,1,8.321928094887362
characteristically,1,NN,NN,1,8.321928094887362
suspence,1,NN,NN,1,8.321928094887362
unsoftened,1,VBN,VB,1,8.321928094887362
sh,1,NN,NN,1,8.321928094887362
condescends,1,VBZ,VB,1,8.321928094887362
fosterage,1,NN,NN,1,8.321928094887362
avows,1,VBZ,VB,1,8.321928094887362
druv,1,VBP,VB,1,8.321928094887362
sanest,1,JJS,JJ,1,8.321928094887362
detracts,1,NNS,NN,1,8.321928094887362
edwin,1,NNP,NN,1,8.321928094887362
scutcheon,1,NN,NN,1,8.321928094887362
moralized,1,VBD,VB,1,8.321928094887362
gloated,1,VBN,VB,1,8.321928094887362
scottish,1,JJ,JJ,1,8.321928094887362
performs,1,VBZ,VB,1,8.321928094887362
advices,1,NN,NN,1,8.321928094887362
grandchild,1,NN,NN,1,8.321928094887362
raiment,1,NN,NN,1,8.321928094887362
pinchers,1,NNP,NN,1,8.321928094887362
inheritor,1,NN,NN,1,8.321928094887362
pell,1,RB,RB,1,8.321928094887362
certaintie,1,NN,NN,1,8.321928094887362
posteritie,1,NN,NN,1,8.321928094887362
proofe,1,NN,NN,1,8.321928094887362
birthe,1,NN,NN,1,8.321928094887362
owne,1,NN,NN,1,8.321928094887362
mannere,1,NN,NN,1,8.321928094887362
discoverye,1,NN,NN,1,8.321928094887362
heavene,1,NN,NN,1,8.321928094887362
merchantibility,1,NNP,NN,1,8.321928094887362
yeares,1,NNS,NN,1,8.321928094887362
twentie,1,VB,VB,1,8.321928094887362
sonne,1,VBP,VB,1,8.321928094887362
onlie,1,NN,NN,1,8.321928094887362
edmunde,1,NNP,NN,1,8.321928094887362
kinnesmanne,1,NN,NN,1,8.321928094887362
neare,1,NN,NN,1,8.321928094887362
crueltie,1,NN,NN,1,8.321928094887362
trecherye,1,NN,NN,1,8.321928094887362
youthe,1,NN,NN,1,8.321928094887362
flowere,1,NN,NN,1,8.321928094887362
lovele,1,NNP,NN,1,8.321928094887362
soules,1,NNS,NN,1,8.321928094887362
mell,1,NN,NN,1,8.321928094887362
libanus,1,NNP,NN,1,8.321928094887362
purfect,1,NNP,NN,1,8.321928094887362
paleologus,1,NNP,NN,1,8.321928094887362
neuilly,1,NNP,NN,1,8.321928094887362
aloof,1,NN,NN,1,8.321928094887362
shirtsleeves,1,NN,NN,1,8.321928094887362
dutchmen,1,NNP,NN,1,8.321928094887362
headpiece,1,NN,NN,1,8.321928094887362
abounds,1,VBZ,VB,1,8.321928094887362
hieroglyphical,1,JJ,JJ,1,8.321928094887362
appraise,1,VB,VB,1,8.321928094887362
destinations,1,NNS,NN,1,8.321928094887362
cartload,1,NN,NN,1,8.321928094887362
chicksand,1,NNP,NN,1,8.321928094887362
jamaica,1,NNP,NN,1,8.321928094887362
phrased,1,VBD,VB,1,8.321928094887362
filles,1,NNS,NN,1,8.321928094887362
obliquity,1,NN,NN,1,8.321928094887362
httpgutenbergorglicense,1,NN,NN,1,8.321928094887362
jeunes,1,NNS,NN,1,8.321928094887362
pensionnats,1,NNS,NN,1,8.321928094887362
refuges,1,NNS,NN,1,8.321928094887362
wery,1,NN,NN,1,8.321928094887362
ansome,1,SYM,SY,1,8.321928094887362
removals,1,NNS,NN,1,8.321928094887362
perilously,1,RB,RB,1,8.321928094887362
ounds,1,'','',1,8.321928094887362
gimlets,1,NN,NN,1,8.321928094887362
downfall,1,NN,NN,1,8.321928094887362
emperors,1,NN,NN,1,8.321928094887362
praye,1,NN,NN,1,8.321928094887362
summut,1,NN,NN,1,8.321928094887362
httpwwwgutenbergorg,1,NN,NN,1,8.321928094887362
acknowledgements,1,NNS,NN,1,8.321928094887362
